female,male,site,block,height,volume,rust,stemform
597,0,109,15,22.299987793,0.4815766811,0,3
597,0,109,2,29.5,0.9594435692,0,3
597,0,109,11,23.599990845,0.7020893097,1,5
597,0,109,19,24.599990845,0.8447585106,1,4
597,0,109,1,28,1.0024347305,0,4
597,0,109,14,25.5,0.9584527016,1,3
597,0,109,12,25.199996948,0.6050601006,1,5
597,0,109,16,24,0.7868490219,0,2
597,0,109,4,30.599990845,1.7195529938,1,3
597,0,109,6,27.199996948,1.0201025009,0,3
597,0,109,8,26.699996948,1.0941352844,1,4
597,0,109,17,26.799987793,0.8331904411,1,5
597,0,109,5,23.299987793,0.5935139656,1,4
597,0,109,7,32.799987793,2.4274520874,0,3
597,0,109,10,29.199996948,1.703701973,1,3
597,0,109,9,25.099990845,0.5378108025,1,3
597,0,109,20,27.5,1.1749897003,0,4
597,0,109,13,28.5,1.3757972717,0,3
597,0,109,3,27.5,1.0779056549,0,3
597,0,109,18,30.799987793,1.5439109802,1,2
598,0,109,8,21.5,0.4929189682,1,3
598,0,109,16,21.699996948,0.9738650322,1,4
598,0,109,15,23.5,0.7711586952,1,4
598,0,109,7,25.799987793,0.843334198,1,4
598,0,109,3,28.5,1.0672464371,0,4
598,0,109,9,25.399993896,0.7914266586,1,3
598,0,109,11,28.399993896,1.718662262,0,2
598,0,109,5,28.299987793,1.3663797379,1,4
598,0,109,6,25.899993896,0.9297804832,0,3
598,0,109,17,26.5,0.7842206955,1,3
598,0,109,2,28.099990845,1.1998910904,1,2
598,0,109,4,27.399993896,0.8097100258,1,2
598,0,109,1,27.5,0.9851365089,0,4
598,0,109,12,23.099990845,0.8714184761,1,4
598,0,109,20,24.199996948,0.7190823555,0,2
598,0,109,10,22.5,0.8121495247,1,3
598,0,109,14,19.399993896,0.4233338833,0,4
1,0,109,7,27.099990845,1.7005319595,0,2
1,0,109,14,22.199996948,0.5979990959,0,5
1,0,109,18,23,0.6512641907,0,2
1,0,109,13,26,1.1127386093,1,4
1,0,109,10,24.899993896,0.8951835632,0,4
1,0,109,7,27.199996948,1.1139936447,0,4
1,0,109,20,20.699996948,0.449442625,1,3
1,0,109,11,21.899993896,0.6217288971,0,4
1,0,109,2,21.699996948,0.9738650322,1,6
1,0,109,16,23.299987793,0.6593194008,0,4
1,0,109,14,24,0.6437525749,0,3
1,0,109,12,22.799987793,0.8605389595,1,3
1,0,109,5,26.199996948,1.0285434723,0,4
1,0,109,19,25.5,1.3345518112,1,3
1,0,109,9,25.899993896,0.9729585648,1,6
1,0,109,6,21.299987793,0.8061423302,0,5
1,0,109,17,27.399993896,0.9816765785,1,3
1,0,109,8,27.099990845,1.2583141327,0,4
1,0,109,20,25.099990845,0.744571209,1,4
1,0,109,4,25.899993896,0.8876185417,0,4
1,0,109,5,26.599990845,1.611869812,0,3
1,0,109,3,23.599990845,0.8117890358,0,3
1,0,109,13,27,1.1060504913,0,3
1,0,109,12,26.299987793,0.9874644279,0,4
1,0,109,10,25.099990845,0.9439473152,0,4
1,0,109,3,27.099990845,1.4161729813,0,3
1,0,109,9,25.299987793,0.6767964363,1,2
1,0,109,11,25.399993896,0.7914266586,0,3
1,0,109,1,24.699996948,0.6969094276,0,6
1,0,109,15,25.5,0.7944097519,1,4
1,0,109,16,24,0.7134180069,0,3
1,0,109,6,13,0.0910779834,0,3
1,0,109,2,25.599990845,0.962079525,0,3
1,0,109,8,24.099990845,0.6807994843,1,4
1,0,109,15,26.299987793,1.173160553,0,3
1,0,109,19,25,0.857945919,0,4
1,0,109,4,26.399993896,1.1293392181,0,4
1,0,109,18,21.399993896,0.5478644371,0,4
1,0,109,1,25.399993896,1.0878372192,0,2
2,0,109,20,20.199996948,0.4394009113,0,4
2,0,109,15,24.899993896,0.7389068604,1,3
2,0,109,3,27.199996948,0.9304790497,1,3
2,0,109,9,25.599990845,0.6844220161,0,3
2,0,109,2,27.599990845,1.081703186,0,3
2,0,109,11,22.599990845,0.5164132118,0,3
2,0,109,10,24.799987793,1.1081724167,0,3
2,0,109,1,27.199996948,1.2121524811,1,4
2,0,109,6,22.099990845,0.7623348236,0,3
2,0,109,12,22.599990845,0.5461111069,0,6
2,0,109,7,25.699996948,0.8401961327,1,3
2,0,109,5,20.699996948,0.2874531746,0,3
2,0,109,10,24.099990845,0.7899870872,0,3
2,0,109,17,22.399993896,0.5121412277,0,3
2,0,109,13,25.299987793,0.9512000084,0,2
2,0,109,4,23.399993896,0.6620044708,0,2
2,0,109,15,25.399993896,0.7914266586,1,3
2,0,109,8,9,0.0381229222,0,4
2,0,109,2,24.799987793,1.0186748505,1,4
2,0,109,18,22.399993896,0.4559071064,0,4
2,0,109,20,22.699996948,0.6107087135,0,3
2,0,109,19,21.599990845,0.5827484131,0,3
2,0,109,18,19.099990845,0.3487553596,1,5
2,0,109,9,23.699996948,0.7774348259,0,4
2,0,109,11,18.299987793,0.258033514,1,4
2,0,109,6,25.899993896,0.8063421249,1,5
2,0,109,19,22.799987793,0.5206847191,0,4
2,0,109,7,26.199996948,0.8975095749,1,3
2,0,109,14,22.799987793,0.4634463787,1,3
2,0,109,14,21.199996948,0.4332895279,1,3
2,0,109,16,22,0.6900000572,1,5
2,0,109,8,24.5,0.8025393486,1,3
2,0,109,17,24.099990845,0.8675055504,1,3
2,0,109,1,21.899993896,0.4202821255,1,3
2,0,109,4,24.399993896,0.9185619354,0,3
2,0,109,16,24,0.577852726,1,2
2,0,109,12,24.299987793,0.4917185307,1,5
2,0,109,3,24.199996948,0.4608809948,0,4
16,0,110,6,26.699996948,1.7953252792,0,3
16,0,110,11,25.299987793,1.1769752502,0,4
16,0,110,2,25.799987793,1.4019756317,1,3
16,0,110,19,28.099990845,2.0177593231,0,2
16,0,110,12,30.799987793,2.2814922333,0,4
16,0,110,17,30.099990845,2.019651413,0,4
16,0,110,9,26,1.3600578308,1,3
16,0,110,8,30.599990845,2.1942768097,0,3
16,0,110,5,30.199996948,1.5144910812,1,3
16,0,110,13,26.699996948,0.6752018929,1,4
16,0,110,15,27.899993896,1.3475427628,0,3
16,0,110,18,23.5,1.2325248718,0,4
16,0,110,3,27.199996948,1.5322370529,1,3
16,0,110,10,29,1.631403923,0,4
16,0,110,14,24.699996948,0.770544529,1,3
16,0,110,7,30.099990845,2.1589736938,0,3
16,0,110,1,27.699996948,1.1832904816,1,4
16,0,110,20,23.899993896,0.6079292297,0,3
18,0,110,4,25.099990845,1.1211700439,0,3
18,0,110,5,31.199996948,1.625328064,0,3
18,0,110,12,27.599990845,1.7924547195,0,4
18,0,110,17,22.299987793,1.0414094925,0,3
18,0,110,15,21.699996948,0.6482791901,1,4
18,0,110,2,26.5,1.7223596573,1,3
18,0,110,7,29.899993896,1.8076562881,0,4
18,0,110,18,20.899993896,0.6895685196,0,3
18,0,110,20,20.399993896,0.4694244862,1,4
18,0,110,8,28.199996948,2.2289104462,0,4
18,0,110,11,29,1.9470748901,1,4
18,0,110,3,25.799987793,1.349855423,0,3
18,0,110,1,23.799987793,1.3449211121,1,4
18,0,110,13,28.399993896,2.038942337,1,5
18,0,110,16,24.5,1.5406150818,0,4
18,0,110,14,26.799987793,1.5101995468,0,3
18,0,110,9,27.299987793,1.4263753891,0,4
414,0,110,7,25.399993896,0.9124817848,0,1
414,0,110,17,32.399993896,2.3213691711,0,4
414,0,110,3,26.5,1.1818246841,0,3
414,0,110,1,26.199996948,1.3702611923,0,4
414,0,110,11,26.799987793,1.051325798,1,3
414,0,110,15,22.5,0.6378393173,0,3
414,0,110,5,27.199996948,1.1139936447,0,3
414,0,110,4,25.899993896,1.253361702,0,4
414,0,110,6,27.699996948,1.6771316528,0,4
414,0,110,14,26.599990845,1.6697788239,0,3
414,0,110,10,26.899993896,1.3004522324,0,3
414,0,110,13,28.199996948,1.7067966461,0,2
414,0,110,8,28.899993896,1.6258945465,1,3
414,0,110,16,29.299987793,1.9007825851,0,3
414,0,110,18,28.699996948,1.6148757935,0,3
414,0,110,20,24.799987793,1.4000139236,0,4
415,0,110,19,26.599990845,1.3379735947,0,5
415,0,110,9,30.199996948,1.760892868,0,3
415,0,110,8,27,1.4110717773,0,3
415,0,110,15,27.599990845,1.6711988449,0,3
415,0,110,20,24.099990845,1.1227483749,0,3
415,0,110,5,23.199996948,0.5911111832,0,3
415,0,110,14,25.599990845,1.050447464,0,4
415,0,110,2,28.199996948,1.5873298645,0,3
415,0,110,11,27.799987793,1.3968133926,0,5
415,0,110,1,26.399993896,1.1293392181,0,3
415,0,110,12,28.899993896,1.6865444183,0,3
415,0,110,18,21.299987793,0.735959053,0,3
415,0,110,16,26.699996948,1.6178026199,0,4
415,0,110,6,27.299987793,1.7128334045,0,3
415,0,110,4,26,1.2580709457,0,4
415,0,110,3,29.299987793,2.3875198364,0,3
415,0,110,13,32.099975586,1.8695573807,0,3
415,0,110,17,28.699996948,1.4409418106,0,1
415,0,110,7,25.399993896,0.7914266586,0,4
415,0,110,10,24.899993896,0.81509161,0,4
416,0,110,5,27.699996948,2.2589836121,0,4
416,0,110,11,26.599990845,1.7887277603,0,3
416,0,110,3,26.599990845,1.9118499756,0,4
416,0,110,6,28.699996948,2.6365261078,0,2
416,0,110,7,31.699996948,2.4236469269,0,3
416,0,110,10,23.699996948,1.2427272797,0,3
416,0,110,17,29,1.5130987167,0,3
416,0,110,12,29.199996948,2.4533653259,0,3
416,0,110,2,25.199996948,0.9905729294,0,3
416,0,110,1,23.699996948,1.7070903778,0,3
416,0,110,13,26.299987793,1.0323410034,0,4
416,0,110,9,28.5,1.9794855118,1,4
416,0,110,18,24.899993896,1.51101017,0,3
416,0,110,19,22.599990845,1.1418437958,0,4
416,0,110,15,26.5,1.7223596573,0,3
417,0,110,6,27.199996948,1.2628326416,1,3
417,0,110,17,25.399993896,1.0425043106,1,3
417,0,110,15,24.599990845,1.1921434402,0,4
417,0,110,16,25.899993896,1.4606161118,0,3
417,0,110,2,25.099990845,1.8655071259,0,4
417,0,110,13,30.399993896,1.903503418,1,4
417,0,110,1,25.599990845,1.142832756,0,4
417,0,110,14,25.5,1.3860654831,0,3
417,0,110,19,24.399993896,1.2784366608,1,4
417,0,110,8,33.199981689,2.7008266449,0,3
417,0,110,9,26.899993896,1.2492761612,1,3
417,0,110,3,26.599990845,2.2379169464,0,3
417,0,110,10,29,2.5113010406,0,4
417,0,110,5,31.899993896,2.2860660553,0,3
417,0,110,18,24.599990845,1.1453428268,1,3
418,0,110,20,22.699996948,0.7821164131,0,3
418,0,110,11,30.399993896,1.7085342407,0,3
418,0,110,9,28.799987793,2.0671844482,0,3
418,0,110,19,27.399993896,1.779709816,0,3
418,0,110,17,24.899993896,1.6204032898,0,4
418,0,110,5,29.5,1.7839250565,0,4
418,0,110,18,23.099990845,0.951157093,0,3
418,0,110,6,27.299987793,1.1666898727,0,2
418,0,110,1,28,1.6350717545,0,3
418,0,110,3,27.699996948,1.7374362946,0,3
418,0,110,14,22.399993896,0.7366394997,0,3
418,0,110,7,27.5,1.3287067413,0,3
418,0,110,10,27.799987793,1.5652923584,0,3
418,0,110,12,29.099990845,1.9536733627,0,4
418,0,110,16,25.5,0.9584527016,0,3
418,0,110,4,27.5,1.7251348495,0,3
418,0,110,8,27.299987793,1.6534004211,0,4
418,0,110,13,24.899993896,0.81509161,0,3
418,0,110,15,25.599990845,1.1905317307,0,3
419,0,110,12,27.699996948,1.5027389526,0,3
419,0,110,7,24.899993896,1.1125049591,0,2
419,0,110,6,27.899993896,1.9385223389,1,3
419,0,110,20,23.899993896,1.4005861282,0,3
419,0,110,16,25.899993896,1.5703392029,1,2
419,0,110,1,25.299987793,1.5347414017,0,3
419,0,110,15,27.599990845,1.9180402756,0,4
419,0,110,4,26,1.1601629257,0,3
419,0,110,18,22.799987793,1.021522522,0,3
419,0,110,8,22.799987793,0.8994431496,1,4
419,0,110,11,28.699996948,1.3306150436,0,3
419,0,110,19,21.399993896,0.8836393356,0,4
419,0,110,5,29.899993896,2.4357204437,0,3
419,0,110,3,27.799987793,1.1874399185,1,3
419,0,110,14,25.399993896,1.2298164368,0,3
419,0,110,2,25.399993896,1.4330692291,0,4
419,0,110,9,31.099990845,2.0856285095,0,4
419,0,110,17,26.799987793,1.5101995468,0,4
421,0,110,3,29.299987793,2.2427062988,1,4
421,0,110,13,24.699996948,0.6271500587,0,4
421,0,110,9,30.099990845,1.5692129135,0,3
421,0,110,8,31.099990845,1.4982337952,1,3
421,0,110,17,31.199996948,1.7526082993,0,3
421,0,110,7,31.199996948,2.1638221741,0,3
421,0,110,4,30.599990845,2.6479969025,0,2
421,0,110,15,19.899993896,0.3182375431,1,3
421,0,110,1,28.099990845,1.581820488,1,3
421,0,110,14,26.399993896,1.3281679153,0,4
421,0,110,11,29.699996948,2.3456764221,0,4
421,0,110,18,28.099990845,1.7620382309,0,4
421,0,110,10,30.199996948,2.2377033234,0,3
421,0,110,20,23.199996948,1.0820789337,0,4
422,0,110,3,29.399993896,2.3955535889,0,4
422,0,110,6,27.199996948,1.5893182755,0,4
422,0,110,9,26.699996948,1.0941352844,0,3
422,0,110,10,26.599990845,0.9983439445,0,4
422,0,110,1,30.099990845,2.1589736938,0,3
422,0,110,13,23,0.9471850395,0,4
422,0,110,7,29.599990845,1.7898578644,1,3
422,0,110,20,27.799987793,1.5080423355,0,3
422,0,110,16,30.699996948,1.9219551086,0,3
422,0,110,14,27.099990845,1.3098707199,0,3
422,0,110,12,29.899993896,1.9390163422,0,3
422,0,110,5,28.199996948,1.529255867,0,3
422,0,110,15,25.199996948,0.9475736618,0,3
422,0,110,19,30.5,2.0460414886,0,4
422,0,110,2,21.899993896,0.6217288971,0,4
422,0,110,17,30.199996948,1.9581327438,0,3
422,0,110,8,31.899993896,2.2116127014,0,3
422,0,110,11,27.899993896,1.8115711212,0,4
425,0,110,16,25.899993896,1.1558303833,0,3
425,0,110,2,27.099990845,1.4161729813,1,4
425,0,110,19,27,1.8151187897,0,3
425,0,110,14,23.199996948,1.0388526917,0,4
425,0,110,3,29.099990845,1.6979827881,1,3
425,0,110,8,28,2.2830848694,0,3
425,0,110,18,21.799987793,0.8995256424,0,3
425,0,110,20,20.699996948,0.449442625,0,3
425,0,110,15,21.699996948,0.8955540657,0,4
425,0,110,5,28.599990845,1.9206838608,0,4
425,0,110,4,25.199996948,0.9475736618,0,5
425,0,110,17,29.299987793,2.1024875641,0,3
425,0,110,6,24.599990845,1.6567716599,0,3
425,0,110,7,22,0.8315272331,1,4
425,0,110,9,24.299987793,0.7219142914,0,3
425,0,110,10,31.799987793,1.9203824997,0,3
425,0,110,11,23.299987793,1.0431842804,0,3
426,0,110,20,22.699996948,1.1467475891,0,4
426,0,110,11,31.399993896,2.0345993042,0,3
426,0,110,9,29,1.631403923,0,4
426,0,110,14,21.699996948,0.7146730423,0,3
426,0,110,7,31.5,1.7691364288,1,4
426,0,110,12,28.199996948,1.7067966461,0,3
426,0,110,17,31,2.5240898132,0,4
426,0,110,6,28.199996948,1.1044855118,1,4
426,0,110,15,23.699996948,0.8931770325,0,3
426,0,110,10,30.799987793,1.9281053543,0,3
426,0,110,19,23.399993896,1.0475168228,0,3
426,0,110,13,30.199996948,2.3845977783,0,4
426,0,110,2,27.299987793,2.0919208527,1,3
426,0,110,1,30.399993896,2.4758892059,0,5
426,0,110,16,27.699996948,1.2854270935,0,4
426,0,110,8,26,1.1127386093,0,4
426,0,110,4,31.299987793,1.8238039017,0,2
426,0,110,3,25.399993896,0.7914266586,1,4
427,0,110,7,28.099990845,1.0058946609,1,3
427,0,110,16,28.699996948,1.6148757935,1,2
427,0,110,14,24.099990845,0.5801200867,1,4
427,0,110,19,26.099990845,1.2131252289,0,4
427,0,110,5,23.599990845,0.6335849762,1,3
427,0,110,6,30.699996948,1.9899940491,0,3
427,0,110,3,30.5,1.5292005539,0,3
427,0,110,2,29.299987793,1.6479320526,0,4
427,0,110,11,30.699996948,2.4999885559,0,4
427,0,110,18,24.399993896,0.7247462273,1,4
427,0,110,12,28.099990845,1.0058946609,1,4
427,0,110,13,28.699996948,1.2771406174,0,2
427,0,110,1,22.899993896,0.6157922745,0,4
427,0,110,20,25.399993896,1.3294506073,0,3
427,0,110,9,32.799987793,1.84075737,0,3
427,0,110,15,28.399993896,1.4824905396,1,4
427,0,110,10,28.5,1.3215780258,1,3
117,0,110,19,25.299987793,1.5347414017,0,5
117,0,110,10,21.399993896,0.8836393356,0,5
117,0,110,8,30,1.878900528,1,4
117,0,110,3,26.199996948,1.9457845688,1,3
117,0,110,16,26.099990845,1.0703058243,1,4
117,0,110,6,27.5,1.4365787506,1,4
117,0,110,18,24.299987793,1.5283145905,0,4
117,0,110,17,26,1.6904983521,1,4
117,0,110,20,18,0.4418172836,1,5
117,0,110,7,29.099990845,1.8880386353,1,4
117,0,110,2,23.899993896,1.1137113571,0,4
117,0,110,5,26.599990845,1.444401741,0,4
117,0,110,11,28.699996948,2.1282348633,0,5
119,0,110,5,24,0.8249764442,0,4
119,0,110,19,28.899993896,1.6865444183,0,3
119,0,110,4,25.899993896,1.4072780609,0,3
119,0,110,12,22.599990845,0.9716348648,0,4
119,0,110,20,20.399993896,0.5238385201,0,3
119,0,110,13,27.5,1.5487651825,0,4
119,0,110,6,26.699996948,1.342877388,0,3
119,0,110,16,28,1.4620847702,0,3
119,0,110,1,27,1.2034873962,0,3
119,0,110,18,21.199996948,0.9522023201,1,2
119,0,110,8,28,0.9123721123,1,4
119,0,110,3,24.699996948,1.1038398743,0,2
119,0,110,11,25.899993896,1.303650856,0,4
119,0,110,17,28.599990845,1.6093673706,0,2
119,0,110,7,28,1.406619072,0,3
119,0,110,14,22.199996948,0.5979990959,0,3
119,0,110,2,28,1.5186491013,0,3
119,0,110,10,27.899993896,1.5133457184,1,3
122,0,110,18,23,0.8677916527,0,4
122,0,110,12,25.599990845,1.142832756,1,3
122,0,110,9,28.899993896,1.5663795471,0,3
122,0,110,4,27.699996948,1.4467811584,0,3
122,0,110,7,24.099990845,0.8675055504,0,4
122,0,110,15,27,1.5212182999,1,4
122,0,110,13,24.799987793,1.4520587921,0,4
122,0,110,10,27.299987793,1.4815254211,0,3
122,0,110,8,21.799987793,0.6511111259,0,3
122,0,110,6,26,1.20860672,1,3
122,0,110,5,24.899993896,1.1588993073,1,4
122,0,110,19,26.299987793,1.3753623962,1,5
122,0,110,3,30.299987793,2.1730957031,0,3
128,0,110,17,26,0.7700600624,0,3
128,0,110,20,27.099990845,1.6415338516,0,3
128,0,110,6,25,1.0712375641,1,5
128,0,110,19,27.299987793,1.7128334045,0,3
128,0,110,4,23.299987793,1.0006856918,1,5
128,0,110,15,25.5,1.4920930862,0,4
128,0,110,5,23.299987793,0.6935930252,0,4
128,0,110,9,26.599990845,0.9106969833,0,5
128,0,110,8,28.199996948,1.7067966461,0,3
128,0,110,14,25,1.259522438,0,3
128,0,110,12,22.099990845,1.2976417542,0,4
128,0,110,13,25.099990845,1.3648519516,0,3
128,0,110,7,29,1.9470748901,0,4
128,0,110,18,23.899993896,1.0691795349,0,4
128,0,110,11,27.799987793,1.4518823624,0,5
128,0,110,1,28.299987793,1.7743396759,0,3
128,0,110,10,20.199996948,0.6676020622,0,4
128,0,110,3,28,1.0968914032,1,4
128,0,110,2,25.599990845,1.3396530151,0,6
485,0,110,20,25,0.8986430168,1,3
485,0,110,4,30.299987793,1.8313884735,0,4
485,0,110,10,20.5,0.3055069447,1,2
485,0,110,11,28.399993896,1.5983486176,1,3
485,0,110,1,28.099990845,1.581820488,0,2
485,0,110,12,24.399993896,0.4936034679,0,3
485,0,110,16,28,1.6350717545,0,3
485,0,110,3,30.099990845,2.019651413,0,3
485,0,110,2,27.199996948,1.7066831589,0,4
485,0,110,14,26.799987793,1.3477802277,1,3
485,0,110,13,26.699996948,1.6759300232,0,3
485,0,110,6,29,1.4556522369,0,2
485,0,110,15,24.599990845,0.9677906036,0,3
485,0,110,9,27.199996948,0.7640352249,1,3
485,0,110,19,27.699996948,1.5027389526,0,3
485,0,110,7,27,1.2034873962,0,3
485,0,110,5,29.199996948,1.1934261322,0,4
488,0,110,13,28,1.6350717545,1,4
488,0,110,18,24.099990845,1.4635457993,1,4
488,0,110,1,27.899993896,1.6293525696,0,4
488,0,110,12,29.899993896,2.6661872864,0,3
488,0,110,5,24.5,1.1874341965,0,3
488,0,110,19,24.899993896,1.2546186447,0,4
488,0,110,17,29.299987793,1.7094211578,0,3
488,0,110,16,27.899993896,1.1417951584,0,5
488,0,110,6,23.599990845,0.7020893097,1,4
488,0,110,17,25.699996948,1.0544195175,0,3
488,0,110,10,23.099990845,1.1663599014,0,4
488,0,110,20,24.699996948,0.8882637024,1,4
488,0,110,2,24.5,0.9639935493,0,3
488,0,110,9,26.399993896,1.3281679153,0,3
488,0,110,3,29.699996948,1.7322969437,0,3
488,0,110,11,24.699996948,1.3436384201,0,3
489,0,110,1,24.899993896,1.2546186447,0,3
489,0,110,8,25.199996948,1.1724557877,0,4
489,0,110,9,28.899993896,1.8752937317,1,3
489,0,110,16,27.699996948,1.6771316528,1,3
489,0,110,15,21.799987793,1.327088356,0,4
489,0,110,19,28.799987793,1.8050928116,0,4
489,0,110,12,26.099990845,1.6390256882,0,3
489,0,110,5,26.199996948,1.3183612823,1,3
489,0,110,4,27.399993896,1.486828804,0,3
489,0,110,7,27.899993896,1.4569835663,0,4
489,0,110,6,27.199996948,1.3673934937,0,3
489,0,110,14,27.299987793,1.3192882538,1,3
489,0,110,13,23.799987793,0.6727442741,1,3
491,0,110,5,27.199996948,1.7669649124,0,3
491,0,110,1,26.199996948,1.762336731,0,3
491,0,110,7,26.899993896,1.4059705734,0,4
491,0,110,10,25.399993896,1.2298164368,0,3
491,0,110,19,27.199996948,1.5322370529,0,3
491,0,110,11,25.599990845,1.1905317307,0,5
491,0,110,17,26.899993896,1.4059705734,1,4
491,0,110,14,30.299987793,1.9645051956,0,3
491,0,110,13,18.099990845,0.2381871939,1,4
491,0,110,4,29.199996948,2.0954284668,0,4
491,0,110,8,26.099990845,1.0703058243,0,3
492,0,110,2,25.099990845,1.3141460419,1,5
492,0,110,13,25.5,1.6586370468,1,4
492,0,110,19,24.699996948,0.929441452,0,3
492,0,110,20,20.899993896,0.791636467,0,3
492,0,110,8,27.399993896,1.6593332291,0,3
492,0,110,17,25.299987793,1.4806547165,0,3
492,0,110,18,21.399993896,0.6721010208,0,4
492,0,110,15,25.699996948,0.8003759384,0,4
492,0,110,11,27.799987793,1.5080423355,0,3
492,0,110,6,22.5,0.4855933189,0,4
492,0,110,14,26.099990845,1.3651599884,0,1
492,0,110,7,30.399993896,1.9708776474,0,3
492,0,110,9,29.399993896,1.5335035324,0,4
148,0,110,12,26.699996948,1.5607223511,0,4
148,0,110,9,28.099990845,1.7008638382,0,4
148,0,110,15,27.599990845,1.2809076309,0,4
148,0,110,10,28.399993896,2.038942337,0,4
148,0,110,2,27,1.5212182999,0,4
148,0,110,19,21.699996948,0.6482791901,0,4
148,0,110,17,27,1.6943817139,0,4
148,0,110,13,25.799987793,1.2486524582,0,4
148,0,110,5,26.299987793,1.8906679153,0,3
148,0,110,16,24.899993896,1.51101017,0,4
148,0,110,11,23.099990845,0.951157093,1,3
148,0,110,20,23.599990845,0.8117890358,1,3
148,0,110,8,27.5,1.276389122,0,3
151,0,110,17,27.699996948,1.3381252289,1,4
151,0,110,6,26,0.9765849113,0,3
151,0,110,8,25.799987793,1.2486524582,0,3
151,0,110,19,21.899993896,0.7557406425,0,3
151,0,110,3,22.699996948,0.7821164131,1,5
151,0,110,15,23.599990845,0.7742967606,0,5
151,0,110,7,26.199996948,1.1688280106,0,4
151,0,110,4,25.5,1.3345518112,0,3
151,0,110,9,29.399993896,1.7779912949,0,5
151,0,110,1,26.899993896,1.4603118896,0,3
151,0,110,18,23.199996948,1.0388526917,0,3
151,0,110,12,26.599990845,1.444401741,1,3
151,0,110,20,22.099990845,0.8728637695,0,3
151,0,110,10,19.5,0.4502017498,0,3
151,0,110,13,26.099990845,1.1168880463,0,3
151,0,110,5,28.099990845,1.5239524841,0,3
151,0,110,11,24.099990845,0.9908733368,1,3
151,0,110,14,23.599990845,1.2376260757,1,3
153,0,110,15,24.699996948,1.4991436005,0,5
153,0,110,19,23.599990845,0.7742967606,1,3
153,0,110,6,26.599990845,1.1376390457,1,3
153,0,110,9,33,2.2867126465,0,3
153,0,110,2,26.899993896,1.2492761612,1,3
153,0,110,14,28.299987793,1.6522293091,0,4
153,0,110,4,28.5,1.6636676788,0,3
153,0,110,13,26.399993896,2.2213439941,0,4
153,0,110,18,24.299987793,0.9988164902,0,4
153,0,110,1,26.799987793,1.6820802689,0,3
153,0,110,8,27.5,1.4365787506,0,3
153,0,110,17,25.5,1.1860122681,0,4
153,0,110,12,25.5,1.0464754105,0,3
153,0,110,7,24.299987793,1.1317863464,0,4
153,0,110,5,28.199996948,1.3616704941,0,3
153,0,110,3,27.899993896,0.8238706589,0,4
154,0,110,4,27.5,1.7251348495,0,3
154,0,110,3,21.299987793,0.4886472225,1,4
154,0,110,17,28.899993896,1.2858057022,0,3
154,0,110,13,26.699996948,1.7953252792,0,3
154,0,110,20,22.299987793,0.7689285278,0,4
154,0,110,10,24.5,1.2350053787,0,3
154,0,110,16,26.099990845,1.1644954681,1,4
154,0,110,7,24.699996948,1.2937412262,1,4
154,0,110,15,24.699996948,1.3436384201,0,4
154,0,110,19,25,0.7417392731,0,4
154,0,110,5,25.5,1.0919876099,1,4
154,0,110,8,27.699996948,2.2589836121,0,4
154,0,110,11,27.799987793,1.2899456024,0,5
161,0,110,9,29.199996948,2.2351665497,0,4
161,0,110,11,26.799987793,2.1866836548,0,2
161,0,110,1,26.399993896,2.024066925,0,4
161,0,110,3,29.599990845,1.7265777588,0,3
161,0,110,14,24.799987793,1.2988424301,0,3
161,0,110,12,27.099990845,1.362490654,0,4
161,0,110,4,28.099990845,1.581820488,0,4
161,0,110,16,28.5,1.9794855118,0,4
