Year,Progeny,female,male,cross,r,DTA,PltHt
2013,861,168_5,171_4,168_5x171_4,1,74,235
2013,862,171_9,170_2,170_2x171_9,-1,80,245
2013,863,164_4,166_11,164_4x166_11,1,73,235
2013,864,164_2,166_3,164_2x166_3,1,66,230
2013,865,164_1,166_9,164_1x166_9,1,72,240
2013,866,164_2,166_12,164_2x166_12,1,77,170
2013,867,167_13,167_12,167_12x167_13,-1,73,235
2013,868,165_6,166_12,165_6x166_12,1,71,240
2013,869,171_5,170_7,170_7x171_5,-1,73,215
2013,871,171_5,171_13,171_13x171_5,-1,71,260
2013,873,171_8,168_2,168_2x171_8,-1,72,275
2013,874,164_1,169_6,164_1x169_6,1,75,265
2013,875,167_5,164_14,164_14x167_5,-1,72,NA
2013,876,164_4,166_11,164_4x166_11,1,76,NA
2013,877,170_2,170_11,170_11x170_2,-1,NA,NA
2013,879,171_4,171_7,171_4x171_7,1,NA,NA
2013,881,171_8,170_12,170_12x171_8,-1,NA,NA
2013,882,164_2,166_12,164_2x166_12,1,70,230
2013,883,167_5,164_1,164_1x167_5,-1,76,215
2013,886,165_4,167_3,165_4x167_3,1,77,295
2013,889,170_2,170_11,170_11x170_2,-1,81,260
2013,891,165_6,166_12,165_6x166_12,1,73,250
2013,893,165_7,166_10,165_7x166_10,1,81,255
2013,895,171_11,170_1,170_1x171_11,-1,76,270
2013,897,167_3,165_4,165_4x167_3,-1,80,245
2013,902,170_4,171_13,170_4x171_13,1,76,250
2013,903,166_9,164_14,164_14x166_9,-1,75,NA
2013,904,166_10,166_8,166_10x166_8,1,72,240
2013,905,170_6,170_2,170_2x170_6,-1,76,275
2013,906,166_3,164_2,164_2x166_3,-1,72,260
2013,907,171_10,164_8,164_8x171_10,-1,72,245
2013,908,165_4,166_11,165_4x166_11,1,75,270
2013,911,164_14,164_1,164_1x164_14,-1,76,260
2013,914,164_4,166_11,164_4x166_11,1,76,230
2013,915,165_4,166_11,165_4x166_11,1,76,270
2013,916,166_9,164_1,164_1x166_9,-1,75,270
2013,918,169_6,164_1,164_1x169_6,-1,NA,130
2013,920,164_2,166_12,164_2x166_12,1,NA,125
2013,921,164_11,165_10,164_11x165_10,1,78,225
2013,923,169_11,170_4,169_11x170_4,1,72,210
2013,924,169_6,164_14,164_14x169_6,-1,NA,230
2013,925,171_5,170_7,170_7x171_5,-1,80,250
2013,927,167_5,166_9,166_9x167_5,-1,72,NA
2013,929,171_5,169_11,169_11x171_5,-1,72,265
2013,932,164_2,166_12,164_2x166_12,1,77,255
2013,933,164_2,166_12,164_2x166_12,1,84,235
2013,934,165_7,166_10,165_7x166_10,1,NA,125
2013,936,171_6,165_10,165_10x171_6,-1,81,260
2013,937,164_4,167_3,164_4x167_3,1,NA,210
2013,939,164_11,167_1,164_11x167_1,1,77,240
2013,940,171_4,168_5,168_5x171_4,-1,75,225
2013,941,167_5,164_1,164_1x167_5,-1,74,260
2013,942,170_4,171_13,170_4x171_13,1,74,250
2013,945,168_5,171_7,168_5x171_7,1,NA,NA
2013,946,170_11,171_3,170_11x171_3,1,80,280
2013,949,171_5,170_4,170_4x171_5,-1,76,245
2013,950,166_9,164_1,164_1x166_9,-1,74,250
2013,951,171_11,167_6,167_6x171_11,-1,NA,135
2013,952,164_2,166_12,164_2x166_12,1,76,245
2013,953,164_2,166_12,164_2x166_12,1,77,260
2013,954,170_7,171_13,170_7x171_13,1,74,270
2013,957,165_4,167_3,165_4x167_3,1,83,255
2013,959,165_4,167_3,165_4x167_3,1,85,250
2013,960,168_5,171_7,168_5x171_7,1,75,NA
2013,961,170_4,171_13,170_4x171_13,1,73,230
2013,964,169_11,170_7,169_11x170_7,1,75,240
2013,966,164_1,169_6,164_1x169_6,1,74,245
2013,967,167_5,169_6,167_5x169_6,1,74,260
2013,968,164_8,171_10,164_8x171_10,1,71,230
2013,973,171_4,171_7,171_4x171_7,1,78,NA
2013,977,167_12,168_2,167_12x168_2,1,76,270
2013,979,164_2,166_12,164_2x166_12,1,74,245
2013,980,171_13,171_5,171_13x171_5,1,76,260
2013,981,171_6,165_10,165_10x171_6,-1,80,255
2013,984,169_11,170_7,169_11x170_7,1,73,280
2013,986,167_5,169_6,167_5x169_6,1,74,265
2013,987,165_4,164_5,164_5x165_4,-1,76,235
2013,988,171_11,170_1,170_1x171_11,-1,103,120
2013,989,170_12,168_2,168_2x170_12,-1,74,280
2013,991,170_7,171_13,170_7x171_13,1,NA,NA
2013,994,165_7,166_8,165_7x166_8,1,74,205
2013,995,171_5,170_4,170_4x171_5,-1,NA,75
2013,998,169_11,171_5,169_11x171_5,1,74,NA
2013,1000,169_11,170_4,169_11x170_4,1,72,240
2013,1001,168_5,171_7,168_5x171_7,1,77,275
2013,1002,164_4,165_4,164_4x165_4,1,78,225
2013,1003,169_6,164_1,164_1x169_6,-1,70,240
2013,1005,167_5,166_9,166_9x167_5,-1,72,255
2013,1006,171_6,170_13,170_13x171_6,-1,74,265
2013,1008,171_4,171_7,171_4x171_7,1,78,235
2013,1009,164_11,165_10,164_11x165_10,1,75,285
2013,1010,171_11,167_9,167_9x171_11,-1,73,245
2013,1011,164_11,167_1,164_11x167_1,1,74,240
2013,1013,170_1,165_5,165_5x170_1,-1,75,255
2013,1014,169_11,171_13,169_11x171_13,1,NA,130
2013,1015,164_14,164_1,164_1x164_14,-1,75,275
2013,1017,171_4,171_7,171_4x171_7,1,77,235
2013,1018,171_4,171_7,171_4x171_7,1,74,230
2013,1019,164_11,167_1,164_11x167_1,1,74,240
2013,1020,171_8,168_2,168_2x171_8,-1,74,255
2013,1021,165_7,166_8,165_7x166_8,1,74,255
2013,1022,170_2,170_6,170_2x170_6,1,74,255
2013,1023,171_4,171_7,171_4x171_7,1,76,275
2013,1024,165_4,166_11,165_4x166_11,1,72,265
2013,1027,165_7,166_10,165_7x166_10,1,74,245
2013,1028,164_14,164_1,164_1x164_14,-1,76,245
2013,1029,164_8,171_10,164_8x171_10,1,72,255
2013,1030,170_7,171_5,170_7x171_5,1,71,240
2013,1031,164_2,166_12,164_2x166_12,1,84,220
2013,1032,165_4,166_11,165_4x166_11,1,78,260
2013,1033,164_8,171_10,164_8x171_10,1,70,245
2013,1034,171_10,164_8,164_8x171_10,-1,73,245
2013,1035,168_8,166_10,166_10x168_8,-1,NA,NA
2013,1036,164_11,167_1,164_11x167_1,1,70,220
2013,1038,164_11,167_1,164_11x167_1,1,75,250
2013,1039,171_9,170_11,170_11x171_9,-1,NA,NA
2013,1042,170_6,170_11,170_11x170_6,-1,84,280
2013,1045,171_8,170_12,170_12x171_8,-1,72,260
2013,1046,171_8,167_12,167_12x171_8,-1,74,260
2013,1047,164_2,166_12,164_2x166_12,1,72,255
2013,1048,169_11,171_5,169_11x171_5,1,NA,275
2013,1049,164_8,171_10,164_8x171_10,1,70,240
2013,1051,166_10,165_7,165_7x166_10,-1,75,245
2013,1052,171_4,165_2,165_2x171_4,-1,79,260
2013,1053,170_6,170_2,170_2x170_6,-1,77,255
2013,1056,170_6,170_2,170_2x170_6,-1,78,270
2013,1057,169_11,171_13,169_11x171_13,1,72,230
2013,1060,164_1,164_14,164_1x164_14,1,75,250
2013,1061,171_5,169_11,169_11x171_5,-1,74,275
2013,1062,170_2,171_3,170_2x171_3,1,75,225
2013,1063,165_4,167_3,165_4x167_3,1,78,230
2013,1064,164_1,166_9,164_1x166_9,1,73,240
2013,1065,164_11,167_1,164_11x167_1,1,75,280
2013,1067,171_8,167_13,167_13x171_8,-1,76,250
2013,1068,167_5,169_6,167_5x169_6,1,73,240
2013,1069,168_5,171_7,168_5x171_7,1,NA,NA
2013,1071,167_12,171_8,167_12x171_8,1,75,270
2013,1072,165_6,166_12,165_6x166_12,1,73,255
2013,1074,167_5,164_1,164_1x167_5,-1,71,225
2013,1075,164_14,164_1,164_1x164_14,-1,75,250
2013,1077,171_6,167_1,167_1x171_6,-1,74,235
2013,1078,171_4,171_7,171_4x171_7,1,72,275
2013,1080,170_6,170_11,170_11x170_6,-1,80,280
2013,1081,165_4,167_3,165_4x167_3,1,80,250
2013,1082,168_5,171_7,168_5x171_7,1,72,205
2013,1083,170_6,170_2,170_2x170_6,-1,76,250
2013,1085,167_3,166_11,166_11x167_3,-1,74,265
2013,1086,171_5,170_7,170_7x171_5,-1,70,NA
2013,1088,167_5,166_9,166_9x167_5,-1,72,240
2013,1090,167_5,166_9,166_9x167_5,-1,72,260
2013,1091,169_6,164_14,164_14x169_6,-1,76,NA
2013,1093,169_6,164_1,164_1x169_6,-1,74,NA
2013,1094,164_14,166_9,164_14x166_9,1,NA,NA
2013,1096,171_4,171_7,171_4x171_7,1,73,225
2013,1098,170_12,168_2,168_2x170_12,-1,71,255
2013,1099,166_10,169_7,166_10x169_7,1,73,250
2013,1100,171_5,171_13,171_13x171_5,-1,70,235
2013,1101,171_6,170_13,170_13x171_6,-1,76,245
2013,1102,165_4,166_11,165_4x166_11,1,70,245
2013,1103,170_4,169_11,169_11x170_4,-1,71,300
2013,1106,164_11,165_10,164_11x165_10,1,72,245
2013,1107,171_11,167_6,167_6x171_11,-1,72,275
2013,1108,167_12,170_12,167_12x170_12,1,72,275
2013,1109,164_14,164_1,164_1x164_14,-1,77,240
2013,1110,164_4,166_11,164_4x166_11,1,75,240
2013,1111,164_11,165_10,164_11x165_10,1,80,220
2013,1112,167_8,164_8,164_8x167_8,-1,72,270
2013,1114,167_5,164_1,164_1x167_5,-1,NA,NA
2013,1120,164_4,165_4,164_4x165_4,1,79,255
2013,1121,164_4,167_3,164_4x167_3,1,NA,220
2013,1124,167_12,168_2,167_12x168_2,1,75,255
2013,1125,168_5,171_4,168_5x171_4,1,75,250
2013,1126,171_4,171_7,171_4x171_7,1,77,250
2013,1127,165_6,166_12,165_6x166_12,1,73,255
2013,1131,170_7,171_13,170_7x171_13,1,75,230
2013,1132,166_3,166_12,166_12x166_3,-1,72,255
2013,1133,164_11,165_10,164_11x165_10,1,75,235
2013,1134,170_4,170_7,170_4x170_7,1,70,260
2013,1136,164_4,166_11,164_4x166_11,1,77,270
2013,1137,166_10,169_7,166_10x169_7,1,74,205
2013,1138,168_5,171_7,168_5x171_7,1,NA,NA
2013,1140,165_4,166_11,165_4x166_11,1,NA,NA
2013,1141,164_4,166_11,164_4x166_11,1,75,255
2013,1143,164_2,166_3,164_2x166_3,1,NA,NA
2013,1144,171_4,171_7,171_4x171_7,1,77,270
2013,1145,167_5,164_1,164_1x167_5,-1,77,230
2013,1146,165_7,166_10,165_7x166_10,1,70,270
2013,1148,164_14,164_1,164_1x164_14,-1,73,240
2013,1152,171_8,170_12,170_12x171_8,-1,71,270
2013,1153,170_11,170_2,170_11x170_2,1,82,265
2013,1154,166_3,165_6,165_6x166_3,-1,72,255
2013,1155,171_4,171_7,171_4x171_7,1,80,250
2013,1156,164_8,167_8,164_8x167_8,1,74,245
2013,1157,170_4,171_13,170_4x171_13,1,68,255
2013,1158,164_11,167_1,164_11x167_1,1,NA,125
2013,1159,171_11,170_1,170_1x171_11,-1,71,235
2013,1160,171_6,167_1,167_1x171_6,-1,74,235
2013,1161,164_1,166_9,164_1x166_9,1,75,250
2013,1162,166_9,164_1,164_1x166_9,-1,72,230
2013,1163,164_4,166_11,164_4x166_11,1,72,250
2013,1164,166_3,164_2,164_2x166_3,-1,72,235
2013,1165,167_5,166_9,166_9x167_5,-1,74,255
2013,1166,169_6,164_1,164_1x169_6,-1,72,235
2013,1167,164_11,170_13,164_11x170_13,1,70,210
2013,1169,164_1,164_14,164_1x164_14,1,74,250
2013,1170,164_4,167_3,164_4x167_3,1,NA,NA
2013,1173,171_9,170_6,170_6x171_9,-1,78,245
2013,1174,170_4,170_7,170_4x170_7,1,73,275
2013,1177,168_5,171_7,168_5x171_7,1,70,NA
2013,1179,164_8,169_12,164_8x169_12,1,66,205
2013,1180,164_14,166_9,164_14x166_9,1,76,250
2013,1181,171_4,171_7,171_4x171_7,1,74,245
2013,1182,171_8,167_12,167_12x171_8,-1,77,275
2013,1185,171_11,170_1,170_1x171_11,-1,72,265
2013,1186,170_2,171_3,170_2x171_3,1,80,180
2013,1187,168_5,171_7,168_5x171_7,1,76,NA
2013,1188,170_7,171_5,170_7x171_5,1,77,260
2013,1190,164_11,165_10,164_11x165_10,1,77,255
2013,1191,171_4,171_7,171_4x171_7,1,77,170
2013,1192,167_5,164_1,164_1x167_5,-1,NA,NA
2013,1193,171_10,164_8,164_8x171_10,-1,76,245
2013,1194,170_7,171_13,170_7x171_13,1,72,250
2013,1196,164_1,164_14,164_1x164_14,1,77,240
2013,1197,167_5,166_9,166_9x167_5,-1,78,250
2013,1198,167_5,169_6,167_5x169_6,1,72,265
2013,1201,168_5,171_4,168_5x171_4,1,74,230
2013,1202,164_8,167_8,164_8x167_8,1,71,265
2013,1203,165_7,166_10,165_7x166_10,1,72,250
2013,1205,167_3,165_4,165_4x167_3,-1,80,240
2013,1207,164_14,166_9,164_14x166_9,1,71,275
2013,1209,170_7,171_13,170_7x171_13,1,74,265
2013,1210,169_11,171_13,169_11x171_13,1,74,290
2013,1211,171_4,171_7,171_4x171_7,1,76,240
2013,1212,171_10,164_8,164_8x171_10,-1,69,220
2013,1213,170_12,168_2,168_2x170_12,-1,70,245
2013,1214,170_1,171_11,170_1x171_11,1,73,255
2013,1215,170_4,169_11,169_11x170_4,-1,70,240
2013,1216,164_14,164_1,164_1x164_14,-1,70,245
2013,1217,171_6,165_10,165_10x171_6,-1,74,255
2013,1218,169_6,164_1,164_1x169_6,-1,77,225
2013,1219,171_8,167_13,167_13x171_8,-1,73,235
2013,1220,164_1,169_6,164_1x169_6,1,71,235
2013,1222,171_10,164_8,164_8x171_10,-1,70,260
2013,1224,170_6,170_11,170_11x170_6,-1,77,280
2013,1225,168_5,171_7,168_5x171_7,1,73,235
2013,1226,168_5,171_7,168_5x171_7,1,72,230
2013,1227,165_6,166_3,165_6x166_3,1,86,270
2013,1228,170_2,170_11,170_11x170_2,-1,76,275
2013,1229,164_4,166_11,164_4x166_11,1,73,265
2013,1230,171_5,170_7,170_7x171_5,-1,73,260
2013,1231,170_1,171_11,170_1x171_11,1,72,260
2013,1232,170_11,170_2,170_11x170_2,1,80,270
2013,1235,166_9,164_1,164_1x166_9,-1,75,255
2013,1236,167_12,168_2,167_12x168_2,1,71,260
2013,1237,169_6,164_1,164_1x169_6,-1,70,265
2013,1238,170_4,170_7,170_4x170_7,1,66,245
2013,1239,171_5,169_11,169_11x171_5,-1,70,270
2013,1240,171_5,171_13,171_13x171_5,-1,75,255
2013,1241,166_3,164_2,164_2x166_3,-1,72,225
2013,1243,170_4,171_13,170_4x171_13,1,74,260
2013,1244,168_5,171_7,168_5x171_7,1,NA,NA
2013,1245,170_11,170_2,170_11x170_2,1,75,250
2013,1246,171_8,168_2,168_2x171_8,-1,72,275
2013,1247,170_11,170_2,170_11x170_2,1,80,275
2013,1248,170_2,170_6,170_2x170_6,1,83,235
2013,1249,164_4,166_11,164_4x166_11,1,72,240
2013,1251,169_6,164_1,164_1x169_6,-1,74,255
2013,1252,171_5,171_13,171_13x171_5,-1,71,250
2013,1255,170_7,171_13,170_7x171_13,1,74,260
2013,1262,165_6,166_3,165_6x166_3,1,71,240
2013,1263,171_6,167_1,167_1x171_6,-1,72,255
2013,1264,170_1,167_6,167_6x170_1,-1,78,265
2013,1266,164_14,164_1,164_1x164_14,-1,72,245
2013,1267,166_3,164_2,164_2x166_3,-1,76,240
2013,1268,164_4,165_4,164_4x165_4,1,77,260
2013,1270,164_4,165_4,164_4x165_4,1,80,255
2013,1271,165_6,166_12,165_6x166_12,1,75,245
2013,1275,170_12,171_8,170_12x171_8,1,70,260
2013,1276,164_8,169_12,164_8x169_12,1,65,190
2013,1279,170_7,171_5,170_7x171_5,1,70,250
2013,1280,170_6,170_2,170_2x170_6,-1,75,260
2013,1281,164_4,165_4,164_4x165_4,1,77,280
2013,1285,171_5,171_13,171_13x171_5,-1,NA,NA
2013,1286,164_2,166_12,164_2x166_12,1,77,250
2013,1289,167_12,167_13,167_12x167_13,1,72,245
2013,1292,171_5,171_13,171_13x171_5,-1,NA,NA
2013,1293,168_5,171_7,168_5x171_7,1,73,NA
2013,1294,170_11,170_2,170_11x170_2,1,74,260
2013,1296,171_9,171_3,171_3x171_9,-1,82,205
2013,1298,171_4,171_7,171_4x171_7,1,75,245
2013,1299,171_6,167_1,167_1x171_6,-1,76,250
2013,1300,167_12,171_8,167_12x171_8,1,86,150
2013,1302,169_11,170_4,169_11x170_4,1,NA,NA
2013,1304,165_4,166_11,165_4x166_11,1,73,265
2013,1305,171_8,168_2,168_2x171_8,-1,74,245
2013,1306,171_8,168_2,168_2x171_8,-1,74,290
2013,1309,171_6,167_1,167_1x171_6,-1,NA,NA
2013,1311,168_5,171_7,168_5x171_7,1,NA,NA
2013,1312,164_2,166_12,164_2x166_12,1,75,245
2013,1314,170_2,170_11,170_11x170_2,-1,75,255
2013,1316,164_1,169_6,164_1x169_6,1,74,270
2013,1320,165_6,166_12,165_6x166_12,1,NA,NA
2013,1321,170_6,170_2,170_2x170_6,-1,76,260
2013,1324,170_4,171_13,170_4x171_13,1,69,250
2013,1325,171_5,171_13,171_13x171_5,-1,71,275
2013,1326,170_4,170_7,170_4x170_7,1,71,260
2013,1327,169_6,164_1,164_1x169_6,-1,72,265
2013,1328,171_4,171_7,171_4x171_7,1,76,235
2013,1330,164_14,164_1,164_1x164_14,-1,72,235
2013,1336,171_8,168_2,168_2x171_8,-1,74,225
2013,1337,165_4,166_11,165_4x166_11,1,NA,NA
2013,1339,164_14,169_6,164_14x169_6,1,73,275
2013,1341,171_4,171_7,171_4x171_7,1,80,255
2013,1342,164_11,167_1,164_11x167_1,1,77,225
2013,1344,165_4,167_3,165_4x167_3,1,80,260
2013,1345,165_6,164_2,164_2x165_6,-1,80,175
2013,1346,170_11,170_2,170_11x170_2,1,80,270
2013,1348,167_12,167_13,167_12x167_13,1,73,265
2013,1350,164_14,164_1,164_1x164_14,-1,71,220
2013,1351,169_11,171_5,169_11x171_5,1,75,260
2013,1353,164_1,166_9,164_1x166_9,1,81,235
2013,1355,164_11,167_1,164_11x167_1,1,75,235
2013,1356,167_5,169_6,167_5x169_6,1,75,265
2013,1358,170_11,170_2,170_11x170_2,1,78,260
2013,1359,171_4,171_7,171_4x171_7,1,72,250
2013,1360,171_8,167_13,167_13x171_8,-1,79,230
2013,1364,164_2,166_12,164_2x166_12,1,72,235
2013,1365,164_11,165_10,164_11x165_10,1,75,NA
2013,1366,169_6,166_9,166_9x169_6,-1,75,235
2013,1368,170_6,170_11,170_11x170_6,-1,77,260
2013,1372,171_10,169_12,169_12x171_10,-1,71,200
2013,1374,170_7,171_13,170_7x171_13,1,73,265
2013,1375,171_4,171_7,171_4x171_7,1,76,240
2013,1376,170_4,170_7,170_4x170_7,1,70,280
2013,1377,170_2,170_11,170_11x170_2,-1,76,255
2013,1378,171_5,171_13,171_13x171_5,-1,73,265
2013,1379,170_2,170_11,170_11x170_2,-1,77,255
2013,1380,167_8,171_10,167_8x171_10,1,77,225
2013,1381,170_7,171_13,170_7x171_13,1,78,235
2013,1382,165_6,166_12,165_6x166_12,1,76,235
2013,1384,167_3,166_11,166_11x167_3,-1,72,240
2013,1385,171_8,168_2,168_2x171_8,-1,NA,NA
2013,1386,170_4,171_13,170_4x171_13,1,73,240
2013,1388,171_4,171_7,171_4x171_7,1,74,245
2013,1391,171_11,170_1,170_1x171_11,-1,71,265
2013,1394,171_10,164_8,164_8x171_10,-1,NA,NA
2013,1396,171_8,170_12,170_12x171_8,-1,70,270
2013,1397,171_11,170_1,170_1x171_11,-1,72,275
2013,1398,164_14,164_1,164_1x164_14,-1,77,225
2013,1401,164_8,169_12,164_8x169_12,1,65,220
2013,1402,165_6,166_12,165_6x166_12,1,70,265
2013,1403,168_5,171_7,168_5x171_7,1,78,250
2013,1405,164_8,167_8,164_8x167_8,1,NA,NA
2013,1407,168_8,169_7,168_8x169_7,1,NA,NA
2013,1411,171_8,167_13,167_13x171_8,-1,75,NA
2013,1412,166_9,164_1,164_1x166_9,-1,72,265
2013,1413,165_6,166_12,165_6x166_12,1,NA,120
2013,1415,167_8,164_8,164_8x167_8,-1,74,265
2013,1416,170_4,171_13,170_4x171_13,1,73,220
2013,1417,170_2,170_11,170_11x170_2,-1,NA,NA
2013,1418,170_11,170_2,170_11x170_2,1,NA,NA
2013,1421,164_1,169_6,164_1x169_6,1,72,230
2013,1425,164_1,164_14,164_1x164_14,1,NA,NA
2013,1426,165_4,167_3,165_4x167_3,1,75,265
2013,1427,164_2,166_12,164_2x166_12,1,72,265
2013,1428,164_8,167_8,164_8x167_8,1,NA,NA
2013,1429,170_4,169_11,169_11x170_4,-1,NA,105
2013,1430,166_3,166_12,166_12x166_3,-1,72,NA
2013,1432,171_11,165_5,165_5x171_11,-1,74,260
2013,1433,170_7,170_4,170_4x170_7,-1,NA,NA
2013,1435,167_5,164_1,164_1x167_5,-1,72,280
2013,1436,171_5,171_13,171_13x171_5,-1,69,265
2013,1440,171_4,171_7,171_4x171_7,1,75,245
2013,1442,169_11,171_13,169_11x171_13,1,74,265
2013,1445,166_10,166_8,166_10x166_8,1,NA,NA
2013,1446,170_7,171_5,170_7x171_5,1,78,260
2013,1447,166_10,169_7,166_10x169_7,1,74,250
2013,1449,164_14,164_1,164_1x164_14,-1,75,250
2013,1450,165_4,166_11,165_4x166_11,1,79,NA
2013,1454,167_8,164_8,164_8x167_8,-1,NA,NA
2013,1455,171_8,168_2,168_2x171_8,-1,75,NA
2013,1458,169_6,164_1,164_1x169_6,-1,75,240
2013,1459,167_5,164_1,164_1x167_5,-1,70,240
2013,1460,171_4,171_7,171_4x171_7,1,77,210
2013,1462,164_4,166_11,164_4x166_11,1,72,250
2013,1463,166_9,164_14,164_14x166_9,-1,73,245
2013,1464,171_6,167_1,167_1x171_6,-1,74,235
2013,1465,167_5,164_14,164_14x167_5,-1,73,275
2013,1466,171_8,167_13,167_13x171_8,-1,NA,NA
2013,1471,165_4,167_3,165_4x167_3,1,78,255
2013,1472,171_6,167_1,167_1x171_6,-1,72,250
2013,1477,165_6,166_12,165_6x166_12,1,NA,NA
2013,1479,170_12,168_2,168_2x170_12,-1,74,255
2013,1481,164_14,166_9,164_14x166_9,1,72,255
2013,1482,164_4,167_3,164_4x167_3,1,76,290
2013,1484,171_6,165_10,165_10x171_6,-1,78,235
2013,1485,166_3,164_2,164_2x166_3,-1,70,235
2013,1486,164_4,167_3,164_4x167_3,1,74,235
2013,1487,170_7,171_5,170_7x171_5,1,75,260
2013,1488,171_11,170_1,170_1x171_11,-1,76,255
2013,1489,167_5,164_1,164_1x167_5,-1,75,235
2013,1490,164_11,165_10,164_11x165_10,1,73,270
2013,1491,170_4,171_5,170_4x171_5,1,87,170
2013,1492,170_7,171_13,170_7x171_13,1,70,NA
2013,1493,171_11,170_1,170_1x171_11,-1,77,NA
2013,1494,167_8,164_8,164_8x167_8,-1,70,NA
2013,1495,169_11,171_5,169_11x171_5,1,NA,NA
2013,1497,166_9,164_14,164_14x166_9,-1,72,NA
2013,1501,166_3,165_6,165_6x166_3,-1,76,230
2013,1504,170_6,170_2,170_2x170_6,-1,NA,NA
2013,1505,171_10,169_12,169_12x171_10,-1,65,NA
2013,1506,164_4,166_11,164_4x166_11,1,73,NA
2013,1507,171_5,171_13,171_13x171_5,-1,NA,NA
2013,1509,164_4,166_11,164_4x166_11,1,NA,NA
2013,1510,165_4,167_3,165_4x167_3,1,NA,NA
2013,1512,165_4,166_11,165_4x166_11,1,73,260
2013,1513,168_5,171_7,168_5x171_7,1,74,235
2013,1514,164_8,167_8,164_8x167_8,1,72,260
2013,1515,170_7,171_13,170_7x171_13,1,72,245
2013,1516,164_1,164_14,164_1x164_14,1,69,255
2013,1517,171_8,168_2,168_2x171_8,-1,75,NA
2013,1518,164_4,166_11,164_4x166_11,1,72,255
2013,1520,171_10,164_8,164_8x171_10,-1,NA,NA
2013,1521,166_9,164_14,164_14x166_9,-1,NA,NA
2013,1522,171_8,170_12,170_12x171_8,-1,73,250
2013,1523,170_4,171_5,170_4x171_5,1,NA,NA
2013,1524,171_5,171_13,171_13x171_5,-1,72,250
2013,1525,169_11,171_5,169_11x171_5,1,74,240
2013,1526,169_6,167_5,167_5x169_6,-1,71,270
2013,1527,167_8,164_8,164_8x167_8,-1,71,270
2013,1528,171_4,168_5,168_5x171_4,-1,73,255
2013,1530,164_4,165_4,164_4x165_4,1,NA,NA
2013,1531,169_6,166_9,166_9x169_6,-1,73,250
2013,1532,169_11,171_13,169_11x171_13,1,70,255
2013,1533,167_5,169_6,167_5x169_6,1,70,265
2013,1535,166_9,169_6,166_9x169_6,1,69,NA
2013,1539,169_11,171_13,169_11x171_13,1,72,280
2013,1543,170_6,170_2,170_2x170_6,-1,80,285
2013,1546,170_4,170_7,170_4x170_7,1,72,260
2013,1547,170_4,171_13,170_4x171_13,1,72,260
2013,1548,164_8,169_12,164_8x169_12,1,65,200
2013,1552,171_4,168_5,168_5x171_4,-1,75,225
2013,1556,167_5,164_1,164_1x167_5,-1,70,220
2013,1558,171_11,165_5,165_5x171_11,-1,70,215
2013,1559,171_8,170_12,170_12x171_8,-1,71,250
2013,1560,168_5,171_7,168_5x171_7,1,NA,NA
2013,1562,170_4,171_13,170_4x171_13,1,67,235
2013,1563,164_2,166_3,164_2x166_3,1,72,240
2013,1566,167_3,166_11,166_11x167_3,-1,80,180
2013,1567,171_11,170_1,170_1x171_11,-1,70,270
2013,1569,171_10,164_8,164_8x171_10,-1,70,240
2013,1571,171_13,171_5,171_13x171_5,1,71,240
2013,1572,165_7,166_10,165_7x166_10,1,70,230
2013,1573,171_4,171_7,171_4x171_7,1,70,250
2013,1574,171_13,171_5,171_13x171_5,1,72,250
2013,1575,167_5,169_6,167_5x169_6,1,70,270
2013,1577,171_6,165_10,165_10x171_6,-1,73,220
2013,1578,170_2,171_9,170_2x171_9,1,78,235
2013,1579,170_4,171_13,170_4x171_13,1,70,240
2013,1580,168_5,171_7,168_5x171_7,1,70,255
2013,1581,171_8,170_12,170_12x171_8,-1,73,245
2013,1582,164_11,167_1,164_11x167_1,1,72,240
2013,1583,169_6,164_1,164_1x169_6,-1,72,245
2013,1585,167_8,171_10,167_8x171_10,1,73,240
2013,1588,169_6,166_9,166_9x169_6,-1,78,275
2013,1589,167_5,164_1,164_1x167_5,-1,74,270
2013,1592,168_5,171_7,168_5x171_7,1,75,NA
2013,1594,170_11,170_2,170_11x170_2,1,81,270
2013,1598,170_7,171_5,170_7x171_5,1,73,265
2013,1599,166_9,164_14,164_14x166_9,-1,73,245
2013,1601,170_4,170_7,170_4x170_7,1,NA,NA
2013,1602,170_11,170_2,170_11x170_2,1,77,265
2013,1604,170_6,170_2,170_2x170_6,-1,73,240
2013,1605,168_8,169_7,168_8x169_7,1,NA,NA
2013,1606,170_11,170_2,170_11x170_2,1,76,275
2013,1607,168_5,169_1,168_5x169_1,1,79,280
2013,1608,171_4,171_7,171_4x171_7,1,73,255
2013,1609,164_2,165_6,164_2x165_6,1,NA,NA
2013,1611,164_4,166_11,164_4x166_11,1,70,220
2013,1612,167_8,164_8,164_8x167_8,-1,70,270
2013,1613,170_7,171_5,170_7x171_5,1,75,265
2013,1615,167_5,164_14,164_14x167_5,-1,71,275
2013,1616,171_6,170_13,170_13x171_6,-1,65,240
2013,1617,171_11,170_1,170_1x171_11,-1,70,230
2013,1618,170_4,171_13,170_4x171_13,1,73,235
2013,1620,164_2,166_12,164_2x166_12,1,74,240
2013,1622,164_8,171_10,164_8x171_10,1,NA,NA
2013,1624,167_5,169_6,167_5x169_6,1,NA,NA
2013,1625,171_4,171_7,171_4x171_7,1,81,240
